username,engagement,like_count,comment_count,share_count,view_count,hashtags,age_group,relatability_label,relatability_score
anon_3470,0.1522309711286089,95,19,2,762,"['funny', 'humor', 'teenager', 'fyp', 'sahm', 'lifewithteens', 'momofteenagers']",age5,personal experience,0.2884612381458282
anon_1717,0.0765086206896551,132,9,1,1856,"['balance', 'momlife', 'sahm', 'momof3', 'agegap', 'momofthree', 'momofteens', 'agegapsiblings', 'overwhelmedmom']",age5,relatable content,0.6126736402511597
anon_3463,0.1134020618556701,52,1,13,582,"['daughter', 'kids', 'drama', 'mybestfriend', 'teen', 'teenager', 'sahm', 'momsoftiktok', 'sahmsoftiktok']",age5,relatable content,0.2757100164890289
anon_3102,0.1338582677165354,57,11,0,508,"['kids', 'mom', 'twins', 'teen', 'parents', 'momlife', 'twinmom', 'sahm', 'momofteens', 'kidsoftiktok', 'momsoftiktok', 'momsover40']",age5,relatable content,0.2463427484035492
anon_3399,0.1184210526315789,8,1,0,76,"['florida', 'funny', 'mom', 'funnymoments', 'wife', 'viral', 'teens', 'teenagers', 'fyp', 'lakeland', 'roastbattle', 'reels', 'sahm', 'sahw', 'momsofteens', 'tiktokmom', 'comedy', 'momsoftiktok', 'viralreels']",age5,relatable content,0.3808522224426269
anon_3065,0.1040268456375839,28,3,0,298,"['love', 'mom', 'mama', 'madre', 'hurt', 'teen', 'viral', 'selflove', 'fup', 'leah', 'trauma', 'justagirl', 'sareena', 'teenmom', 'fy', 'fyp', 'serena', 'mentalhealth', 'kaylor', 'billieeilish', 'sahm', 'sahmlife', 'virall', 'kordell', 'loveisland', 'fyppppppppppppppppppppppp', 'xybca', 'fypシ゚viral', 'sahmlifebelike', 'butiseeher', 'sheismikalahhh', 'auriandmikalah']",age5,everyday life situation,0.3079971373081207
anon_3074,0.1534772182254196,110,11,7,834,"['meme', 'parenting', 'momlife', 'fyp', 'sahm', 'momofteens', 'momsover30', 'nohoodlikemotherhood', 'memecut']",age5,everyday life situation,0.4224302768707275
anon_3342,0.0297517123287671,135,1,3,4672,"['relatable', 'senior', 'motherhood', 'foryou', 'classof2024', 'teenagers', 'texts', 'fy', 'fyp', 'momtalk', 'sahm', 'seniorsunday', 'momtok', 'momofteens']",age5,relatable content,0.9918130040168762
anon_3299,0.1295641931684334,69,33,8,849,"['teens', 'teenager', 'momstruggles', 'sahm', 'mommaof4', 'momsoftiktok', 'teensoftiktok']",age5,relatable content,0.9781219363212584
anon_3471,0.1,25,1,0,260,"['babymama', 'momlife', 'lifewithkids', 'sahm', 'momofteens', 'firsttimemum', 'kytebaby', 'booooomjackson', 'metabooooomjackson', 'bmjackson51w']",age5,relatable content,0.2867661118507385
anon_3246,0.1033653846153846,75,9,2,832,"['mom', 'wife', 'motherhood', 'momlife', 'stayathomemom', 'sahm', 'bonusmom', 'girlmom', 'momofteens']",age5,everyday life situation,0.9769049882888794
anon_3472,0.0526315789473684,2,1,0,57,"['life', 'fyp', 'teenagersbelike', 'boymom', 'sahm', 'sportsmom', 'postivitiy', 'boymomlife', 'foryoupage']",age5,relatable content,0.8641770482063293
anon_3066,0.0736618971913089,246,26,423,9435,"['daughter', 'summer', 'love', 'family', 'beach', 'ocean', 'dad', 'son', 'sunsets', 'children', 'teens', 'mummy', 'foryou', 'summervibes', 'struggling', 'parents', 'momsbelike', 'teenagers', 'familyfirst', 'challenges', 'dadsbelike', 'fyp', 'mumlife', 'sunsetlover', 'crohns', 'mumanddaughter', 'momof4', 'sahm', 'sahmlife', 'tiredmom', 'sunsetlovers', 'momof2', 'crohnsdisease', 'momof3', 'mumsover40', 'ulcerativecolitis', 'momofteens', 'mum', 'foryoupage', 'fypage', 'mumsoftiktok', 'momsoftiktok', 'mumsontiktok', 'momsontiktok', 'dadsoftiktok', 'momsover30', 'mumtok', 'momsover40', 'fypシ', 'momsover50', 'mumsover30', 'momsofteensandtweens', 'momsofteenagers', 'mumsoftiktokaustralia', 'fypシ゚viral', 'momsoftiktokclub', 'strugglingmentally', 'mumsoftiktokuk']",age5,personal experience,0.2200863808393478
anon_3094,0.2122905027932961,21,17,0,179,"['teamwork', 'roadto1k', 'sahm', 'roadto10k', 'momofteens', 'fypage']",age5,relatable content,0.3999610841274261
anon_3086,0.1222222222222222,30,3,0,270,"['babymama', 'momlife', 'lifewithkids', 'sahm', 'momofteens', 'firsttimemum', 'kytebaby', 'booooomjackson', 'metabooooomjackson', 'bmjackson51w']",age5,relatable content,0.6419897079467773
anon_3282,0.0715137067938021,51,7,2,839,"['kids', 'blessed', 'greatful', 'uber', 'momsbelike', 'viralvideo', 'relateable', 'carlife', 'momlife', 'soberlife', 'myliferightnow', 'sobriety', 'momof4', 'sahm', 'sahmlife', 'uberdriver', 'iliveinmycar', 'alwaysinmycar', 'momoffour', 'momsofteens', 'ubermom', 'viraltiktok', 'healthymindhealthybody', 'momsoftiktok', 'soberjourney', 'momsoftoddlers', 'inmycarear']",age5,relatable content,0.3478963971138
anon_3353,0.0418118466898954,10,2,0,287,"['teens', 'momlife', 'fyp', 'boymom', 'sahm', 'teenroom', 'boymomlife', 'cleaningmotivation', 'momsover40', 'cleantok', 'bluecollarwife']",age5,relatable content,0.4724926352500915
anon_3473,0.1747311827956989,40,23,2,372,"['sky', 'mom', 'funnymoments', 'dad', 'teens', 'viralvideo', 'teenmom', 'content', 'fyp', 'thingskidssay', 'teensbelike', 'sahm', 'contentcreator', 'sahd', 'momtok', 'mombrain', 'viral_video', 'capcut', 'foryoupageofficiall']",age5,relatable content,0.8386952877044678
anon_3046,0.0536104686163302,3245,113,26,63122,"['glasses', 'lunch', 'monday', 'teen', 'viral', 'eclipse', 'foryou', 'momlife', 'fyp', 'vlog', 'solareclipse', 'boymom', 'workingmom', 'sahm', 'foryoupage']",age5,everyday life situation,0.2697801291942596
anon_3474,0.0954679538750335,1721,54,5,18645,"['trending', 'viral', 'teenagers', 'grwm', 'nightroutine', 'sahm', 'fypシ゚viral']",age5,personal experience,0.2421134710311889
anon_3094,0.2471395881006865,40,67,1,437,"['baking', 'cookies', 'sogood', 'recipe', 'peanutbuttercookies', 'sahm', 'momofteens', 'mymamaisthebest😘', 'ovenbroken']",age5,relatable content,0.9796940088272096
anon_3475,0.0118110236220472,36,9,0,3810,"['teenager', 'momlife', 'sahm', 'adolescentes', 'sahw', 'momsoftiktok', 'lifewithateen', 'smallbusinessmomma']",age5,everyday life situation,0.2790536284446716
anon_3385,0.0519031141868512,13,2,0,289,"['foryou', 'teenagersbelike', 'blackmom', 'sahm', 'teenagermom', 'explorepage', 'sportsmom', 'viralreels', 'trendingreels', 'danceyoasstothiscar']",age5,relatable content,0.981122612953186
anon_3476,0.0833333333333333,23,5,1,348,"['fun', 'love', 'family', 'life', 'shopping', 'teamwork', 'nightout', 'couples', 'date', 'foreveryoung', 'trending', 'escape', 'marriage', 'couplegoals', 'parents', 'marriedlife', 'momlife', 'datenight', 'alonetime', 'content', 'fyp', 'keepitfresh', 'sohighschool', 'teenagersbelike', 'sahm', 'momsnightout', 'escaperoom', 'contentcreator', 'momtok', 'foryoupage', 'dateideas', 'momsoftiktok', 'couplesoftiktok', 'dadsoftiktok', 'datenightideas', 'bensonboone']",age5,relatable content,0.6407907605171204
anon_3477,0.1084905660377358,22,1,0,212,"['football', 'boys', 'highschool', 'trending', 'viral', 'mykids', 'stepmom', 'footballseason', 'highschoolfootball', 'youreenough', 'greenscreen', 'sahm', 'fypage', 'fyppppppppppppppppppppppp', 'fypシ゚viral']",age5,personal experience,0.3674899935722351
anon_3199,0.1670533642691415,54,17,1,431,"['ride', 'childhood', 'bike', 'teenagers', 'genx', 'sahm', 'fypシ゚viral']",age5,relatable content,0.531886875629425
anon_3478,0.1186440677966101,43,1,5,413,"['funny', 'humor', 'teenagers', 'grinch', 'schoolbreak', 'winterbreak', 'sahm', 'familyhumor', 'sahsm', 'capcut', 'teenagerhumor', 'schoolwinterbreak', 'attemptingtofitin', 'kidshomeforbreak']",age5,relatable content,0.3317382335662842
anon_3479,0.0827338129496402,19,4,0,278,"['love', 'girls', 'viral', 'teens', 'stepmom', 'fyp', 'sahm', 'lunches', 'momtok', 'fypp', 'fypシ゚viral']",age5,everyday life situation,0.2386132180690765
anon_2480,0.226120857699805,66,50,0,513,"['support', 'healing', 'mommysupport', 'sahm', 'sahmlife', 'momofgirls', 'motherhoodunplugged', 'momofteens', 'motherhoodlife', 'momoftiktok', 'momsoftoddlers', 'sahmomlife', 'momssupportingmoms', 'sahmsoftiktok', 'blackmomsoftiktok', 'momof6kiddos', 'crazyfaithjourney']",age5,relatable content,0.2489953190088272
anon_3046,0.0470623130731393,1833,66,5,40457,"['mom', 'sunday', 'teen', 'baseball', 'viral', 'tiktok', 'church', 'foryou', 'momlife', 'fyp', 'sahm', 'foryoupage', 'tiktokfamous', 'momsoftiktok']",age5,relatable content,0.2653851211071014
anon_3480,0.068543297147185,511,25,7,7922,"['reality', 'momlife', 'sahm', 'sahmlife', 'sundayvlog', 'momofteens', 'sahmsoftiktok', 'capcut']",age5,relatable content,0.378204345703125
anon_3481,0.1111111111111111,13,10,0,207,"['daughter', 'hubby', 'dad', 'highschool', 'supporteachother', 'sahm', 'sahmlife', 'highschoolvsnow', 'sahmsoftiktok', 'capcut']",age5,relatable content,0.3300701975822449
anon_3158,0.0481677370608235,243,5,7,5294,"['mom', 'teen', 'motherdaughter', 'momlife', 'skincare', 'momhumor', 'sahm', 'sahmlife', 'drunkelephant', 'glossier', 'girlmom', 'laneige', 'momtok', 'parentinghumor', 'motherdaughterfunny', 'glowrecipe', 'teendaughters', 'teenskincare', 'sahmhumor', 'tower28', 'sahmtok']",age5,everyday life situation,0.3349585235118866
anon_3097,0.0807799442896936,25,4,0,359,"['food', 'lifestyle', 'mom', 'birthday', 'dayinthelife', 'teen', 'parents', 'relateable', 'momlife', 'uggs', 'fyp', 'vlog', '13', 'stayathomemom', 'sahm', 'ditl', 'dayinmylifevlog', 'wfhm', 'blackcontentcreator']",age5,everyday life situation,0.950269341468811
anon_3346,0.2830540037243947,90,56,6,537,"['dailyroutine', 'momlife', 'blackmom', 'dayinmylife', 'twinmom', 'sahm', 'sahmlife', 'spendthedaywithme', 'momof3', 'girlmom', 'momofteens', 'momsoftiktok', 'spendthedaywithus', 'productivemom', 'productivedayinmylife', 'sahmvlog', 'momproductivity', 'dayinmylifeasastayathomemom']",age5,relatable content,0.7564350962638855
anon_3482,0.1114649681528662,24,9,2,314,"['shopping', 'teenager', 'teenmom', 'shoppingfun', 'marshalls', 'sahm', 'foryoupage', 'marshallsfinds', 'fyipシツ', 'paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii']",age5,relatable content,0.2889241278171539
anon_3046,0.04176798091126,1745,84,9,44005,"['mom', 'friday', 'shopping', 'teen', 'viral', 'cookie', 'foryou', 'costco', 'momlife', 'fyp', 'vlog', 'boymom', 'workingmom', 'sahm', 'foryoupage']",age5,relatable content,0.2820050418376922
anon_3344,0.12,51,6,3,500,"['art', 'painting', 'teenagers', 'sahm', 'sahmlife', 'arttok', 'fypシ゚viral']",age5,relatable content,0.6990985870361328
anon_3066,0.0732258697683775,41174,3061,30751,1024037,"['family', 'sunset', 'dad', 'children', 'foryou', 'teenager', 'parents', 'momsbelike', 'fyp', 'momoftwo', 'sahm', 'tiredmom', 'momof3', 'momsofteens', 'foryoupage', 'momsoftiktok', 'parentsoftiktok', 'momsontiktok', 'dadsoftiktok', 'momsover30', 'momsover40', 'momsover50', 'strugglingmomsoftiktok', 'strugglingteens']",age5,everyday life situation,0.321271151304245
anon_3483,0.019644527595884,15,3,3,1069,"['christmas', 'snow', 'festive', 'tistheseason', 'holidaycountdown', 'sahm', 'freeshipping', 'christmas2024', 'momofteens', 'flockedtree', 'momoftiktok', 'flockedchristmastree', 'tiktokshopblackfriday', 'tiktokshopcybermonday']",age5,everyday life situation,0.4173692762851715
anon_3484,0.1141868512110726,54,12,0,578,"['dance', 'happy', 'dancer', 'ballet', 'birthdaycake', 'birthday', 'blessed', 'birthdaygirl', 'teenager', 'birthdayparty', 'thankful', 'momlife', 'fyp', 'daugher', 'birthdaypresent', 'sahm', 'sahmlife', 'momdaugher', 'momtok', 'dancetok', 'momsoftiktok', 'daughtersoftiktok', 'sahmsoftiktok']",age5,everyday life situation,0.3345548808574676
anon_3044,0.0611439842209073,23,6,2,507,"['christmas', 'love', 'family', 'happy', 'gifts', 'mom', 'home', 'holiday', 'relatable', 'military', 'santa', 'hippie', 'date', 'reality', 'trending', 'teens', 'meme', 'parenting', 'marriage', 'teenager', 'parents', 'married', 'trends', 'momlife', 'datenight', 'gamenight', 'presents', 'husbandwife', 'christmascountdown', 'sahm', 'holidayhaul', 'millennial', 'giftideas', 'letsgetdeep', 'ttshop', 'momtok', 'momsoftiktok', 'momsover30', 'miltok', 'capcut', 'memecut']",age5,relatable content,0.8524121642112732
anon_3485,0.1046099290780141,48,8,3,564,"['family', 'mama', 'teamwork', 'highschool', 'sahm', 'momsoftiktok', 'capcut']",age5,everyday life situation,0.3438847661018371
anon_3061,0.2779973649538867,150,58,3,759,"['lifestyle', 'mama', 'wife', 'moms', 'momof4', 'sahm', 'momofteens', 'momsoftiktok', 'mamasdetiktok', 'realmami4life']",age5,relatable content,0.2830961644649505
anon_3091,0.083743842364532,30,3,1,406,"['fun', 'christmas', 'family', 'winter', 'funny', 'happy', 'mom', 'mama', 'teen', 'motherhood', 'teengirl', 'kansascity', 'momlife', 'blackfamily', 'blackmothers', 'teensbelike', 'sahm', 'genz', 'christmastakedown', 'genzkid']",age5,everyday life situation,0.2646009922027588
anon_3486,0.0297619047619047,132,2,16,5040,"['love', 'prom', 'candles', 'mom', 'sofun', 'question', 'creative', 'lovemylife', 'makingmemories', 'momlife', 'boymom', 'sahm', 'momofboys', 'promproposal', 'promseason', 'momlifeisthebest', 'momlifebelike', 'momofteens', 'momofsons', 'momofmany', 'momsoftiktok', 'teensoftiktok', 'momofmanykids', 'momlifevibes']",age5,everyday life situation,0.3711661100387573
anon_3487,0.0693641618497109,20,4,0,346,"['throwback', 'vegas', 'mama', 'baddie', 'teen', 'mua', 'teenager', 'greenhair', 'thenandnow', 'wallet', 'thenvsnow', 'fyp', 'greenhairdontcare', 'sahm', 'colorfulmakeup', 'creativemakeup', 'contentcreator', 'bluehairedgirl', 'graphicliner', 'fakebloodwarning⚠️', 'walletreveal', 'talulamei']",age5,relatable content,0.4291599690914154
anon_3488,0.0661478599221789,14,3,0,257,"['foryou', 'letsbefriends', 'momlife', 'fyp', 'sahm', 'sahw', 'womensupportingwomen', 'momtok', 'momofteens', 'momsoftiktok', 'wifetok', 'momsover30', 'cleantok']",age5,everyday life situation,0.3953081667423248
anon_3102,0.1265822784810126,52,16,2,553,"['twins', 'teen', 'foryou', 'viralvideo', 'momlife', 'fyp', 'twinmom', 'sahm', 'momtok', 'viraltiktok', 'momsoftiktok', 'fypシ', 'fypシ゚viral']",age5,relatable content,0.7565752863883972
anon_3148,0.15625,4,1,0,32,"['babymama', 'momlife', 'lifewithkids', 'sahm', 'momofteens', 'firsttimemum', 'kytebaby', 'booooomjackson', 'metabooooomjackson', 'bmjackson51w']",age5,personal experience,0.6732590198516846
anon_3489,0.0736543909348441,18,6,2,353,"['stitch', 'middleschool', 'scienceclass', 'boymom', 'allfornothing', 'sahm', 'momtok', 'momchats', 'momsoftiktok', 'momsover40', 'boymomchats']",age5,everyday life situation,0.2421687543392181
anon_3094,0.331578947368421,29,34,0,190,"['family', 'golf', 'visor', 'steak', 'bridalshower', 'sahm', 'coolingrag', 'momofteens', 'golfskirt', 'newgolfglove']",age5,everyday life situation,0.3530794382095337
anon_3490,0.0808383233532934,22,4,1,334,"['teenager', 'roadto5k', 'sahm', 'sahmlife', 'limpiar', 'mexicantiktok', 'daughtersoftiktok', 'mamadecasa', 'ang3l3z10']",age5,relatable content,0.3234093785285949
anon_3043,0.1439688715953307,36,1,0,257,"['babymama', 'momlife', 'lifewithkids', 'sahm', 'momofteens', 'firsttimemum', 'kytebaby', 'booooomjackson', 'metabooooomjackson', 'bmjackson51w']",age5,everyday life situation,0.3077110052108764
anon_3491,0.064516129032258,31,7,2,620,"['boyswillbeboys', 'meme', 'ilovethem', 'teenagers', 'gamers', 'boymom', 'sahm', 'gamermom', 'sahmsoftiktok', 'memecut', 'ihavenocluewhatyouretalkingabout']",age5,relatable content,0.2504908442497253
anon_3065,0.0679347826086956,24,1,0,368,"['love', 'funny', 'girl', 'mommy', 'mom', 'girls', 'relatable', 'real', 'strong', 'woman', 'madre', 'babygirl', 'independent', 'black', 'teen', 'trending', 'viral', 'confident', 'fu', 'attitude', 'selflove', 'melanin', 'standup', 'trend', 'wig', 'justagirl', 'cucumber', 'bold', 'teenmom', 'logan', 'momlife', 'fy', 'overthinker', 'fyp', 'mentalhealth', 'foryour', 'overthink', 'teenmum', 'sahm', 'sahmlife', 'virall', 'influencer', 'girldad', 'girlmom', 'teenmama', 'teenmomma', '17andpregnant', 'foryourpage', 'fypage', 'babiesoftiktok', 'upcominginfluencer', 'xybca', 'blackwomenoftiktok', 'fypシ゚viral', 'sahmlifebelike', 'sheismikalahhh', 'auriandmikalah']",age5,relatable content,0.5119592547416687
anon_3486,0.0579447713897691,121,2,5,2209,"['mom', 'relatable', 'truth', 'schoollife', 'momlife', 'schoolmemories', 'momhumor', 'sahm', 'schoolcalls', 'momofboys', 'relatablecontent', 'momofgirls', 'momlifeisthebest', 'momlifebelike', 'momofteens', 'momofmany', 'momsoftiktok', 'momofmiddleschoolers', 'momofmiddleschooler', 'momlifevibes', 'relateblemom']",age5,relatable content,0.8936023712158203
anon_3308,0.0393013100436681,8,1,0,229,"['babymama', 'momlife', 'lifewithkids', 'sahm', 'momofteens', 'firsttimemum', 'kytebaby', 'booooomjackson', 'metabooooomjackson', 'bmjackson51w']",age5,relatable content,0.3400230705738067
anon_3056,0.1194029850746268,33,5,2,335,"['breakfast', 'itstheweekend', 'itsfriday', 'pancakes', 'breakfastfood', 'momoftwo', 'weekendplans', 'chrismastime', 'sahm', 'sahmlife', 'fridaybreakfast', 'breakfastideas', 'momofteens', 'momoftoddlers', 'momoftwogirls']",age5,relatable content,0.864381730556488
anon_3066,0.0672759686512392,5717,312,5594,172766,"['summer', 'family', 'beach', 'ocean', 'sunset', 'dad', 'children', 'foryou', 'parents', 'momsbelike', 'familyfirst', 'challenges', 'fyp', 'momoftwo', 'sahm', 'tiredmom', 'momof3', 'momsofteens', 'foryoupage', 'momsoftiktok', 'parentsoftiktok', 'momsontiktok', 'dadsoftiktok', 'momsover30', 'momsover40', 'momsover50', 'momsunder25']",age5,everyday life situation,0.2517018318176269
anon_3061,0.2284417549167927,126,23,2,661,"['ootd', 'momlife', 'vibewithme', 'coolmom', 'fyp', 'latinamom', 'notaregularmom', 'sahm', 'millenialmom', 'momofteens', 'twinmama', 'sahmtok', 'realmami4life']",age5,relatable content,0.5356245040893555
anon_3492,0.0836047774158523,141,10,3,1842,"['moms', 'fy', 'soccermom', 'workingmom', 'sahm', 'basketballmom', 'tiredmom', 'momofteens', 'momsoftiktok', 'pamomtok']",age5,personal experience,0.2599833309650421
anon_3308,0.1769230769230769,67,2,0,390,"['babymama', 'momlife', 'lifewithkids', 'sahm', 'momofteens', 'firsttimemum', 'kytebaby', 'booooomjackson', 'metabooooomjackson', 'bmjackson51w']",age5,common problem,0.2356999218463897
anon_2659,0.0560928433268858,26,2,1,517,"['teenmom', 'momlife', 'youngmom', 'sahm', 'onthisday', 'momofteens']",age5,relatable content,0.2849023342132568
anon_3493,0.1975308641975308,48,15,17,405,"['itsalright', 'greenscreen', 'boymom', 'familythings', 'momof5', 'lifewithkids', 'sahm', 'momofboys', 'momtok', 'momofteens', 'momsoftiktok', 'sahmtok']",age5,relatable content,0.2242545038461685
anon_3043,0.0538461538461538,13,1,0,260,"['babymama', 'momlife', 'lifewithkids', 'sahm', 'momofteens', 'firsttimemum', 'kytebaby', 'booooomjackson', 'metabooooomjackson', 'bmjackson51w']",age5,relatable content,0.3400230705738067
anon_3192,0.1910112359550561,13,4,0,89,"['moms', 'meme', 'mamabear', 'teenagers', 'momlife', 'teenagersbelike', 'sahm', 'sahmlife', 'lopezfam', 'momtok', 'sahmomsbelike', 'momsoftiktok', 'sahmof2', 'momsover30', 'sahmsoftiktok', 'teenagermoods', 'sahmtok', 'memecut', 'houselivesof_lopezfam']",age5,relatable content,0.2708293795585632
anon_3494,0.0362438220757825,41,3,0,1214,"['growingup', 'birthdayweek', 'singlemama', 'sahm', 'youngmoms', 'timeslowdown', 'momvlog', 'momofteens']",age5,relatable content,0.9846850633621216
anon_3064,0.0820189274447949,91,10,107,2536,"['daughter', 'summer', 'love', 'family', 'beach', 'ocean', 'dad', 'son', 'sunsets', 'stopmotion', 'proudmom', 'children', 'teens', 'mummy', 'foreverandalways', 'foryou', 'summervibes', 'struggling', 'parents', 'momsbelike', 'teenagers', 'familyfirst', 'challenges', 'dadsbelike', 'prouddad', 'unconditionallove', 'fyp', 'mumlife', 'sunsetlover', 'mumanddaughter', 'momof4', 'proudparent', 'sahm', 'sahmlife', 'tiredmom', 'sunsetlovers', 'momof2', 'slowmorun', 'momof3', 'mumsover40', 'momofteens', 'mum', 'foryoupage', 'longervideos', 'mumsoftiktok', 'momsoftiktok', 'mumsontiktok', 'momsontiktok', 'dadsoftiktok', 'momsover30', 'mumtok', 'momsover40', 'momsover50', 'mumsover30', 'momsofteensandtweens', 'momsofteenagers', 'mumsoftiktokaustralia', 'momsoftiktokclub', 'mumsoftiktokuk']",age5,personal experience,0.2226070016622543
anon_3047,0.0695564516129032,57,9,3,992,"['motherhood', 'fy', 'fyp', 'sahm', 'raisingteens', 'momof2', 'sahmsoftiktok', 'bluecollarwife']",age5,relatable content,0.2512932121753692
anon_3216,0.01875,2,1,0,160,"['thankyou', 'christmas', 'makeup', 'nana', 'mom', 'home', 'grandma', 'shower', 'clean', 'mama', 'dad', 'cleaning', 'gift', 'house', 'routine', 'ootd', 'bathroom', 'wife', 'teen', 'diy', 'wifey', 'bath', 'mamabear', 'makeuptutorial', 'soap', 'auntie', 'teenmom', 'makeover', 'housetour', 'nightroutine', 'sale', 'renovation', 'diyproject', 'showerthoughts', 'sahm', 'sahmlife', 'housedesign', 'homeimprovement', 'homedecor', 'homeproject', 'bathroommakeover', 'momtok', 'houseoftiktok', 'NightDoneRight', 'cleantok', 'cleaningtiktok', 'falldealsforyou']",age5,relatable content,0.2297646105289459
anon_3495,0.0574632095304835,67,8,7,1427,"['homedepot', 'youngmom', 'imjustagirl', 'sahm', 'homedecor', 'homedesign', 'momsofteens', 'diyhomedecor', 'amazonfinds', 'momsoftiktok', 'millennialmom', 'wallartdecor', 'showercurtainhack']",age5,everyday life situation,0.2259553223848343
anon_3496,0.0015720433987062,185,54,5,155212,"['dayinthelife', 'sahm', 'momsofteens', 'momsoftiktok', 'ditlofamom', 'meshianicole']",age5,relatable content,0.2931107580661773
anon_3497,0.1853932584269663,50,13,3,356,"['relatable', 'kidsbelike', 'teenager', 'sahm', 'preteeen', 'kidsoftiktok', 'momsoftiktok']",age5,relatable content,0.9873636364936828
anon_1874,0.0693815987933635,45,1,0,663,"['love', 'teen', 'lovestory', 'marriage', 'marriedlife', 'momlife', 'fy', 'fyp', 'husbandwife', 'sahm', 'sahmlife', 'momtok', 'babiesoftiktok', 'momsoftiktok']",age5,relatable content,0.3884286880493164
anon_3261,0.1131498470948012,24,13,0,327,"['kids', 'growingup', 'real', 'grow', 'teen', 'feelings', 'firstborn', 'videos', 'boymom', 'sahm', 'sahmlife']",age5,everyday life situation,0.4241529107093811
anon_3044,0.2599118942731278,134,39,4,681,"['daughter', 'summer', 'love', 'family', 'life', 'food', 'mom', 'home', 'growingup', 'girls', 'relatable', 'military', 'win', 'walmart', 'teen', 'texas', 'reality', 'highschool', '16', 'parenting', 'marriage', 'teenager', 'summervibes', 'parents', 'momlife', 'groceryshopping', 'onlychild', 'sahm', 'marriagehumor', 'momtok', 'momsover30']",age5,relatable content,0.988156259059906
anon_3498,0.1568627450980392,33,14,1,306,"['allergies', 'proudmama', 'sahm', 'momofteens', 'momsoftiktok', 'momofteenageboys']",age5,relatable content,0.5153287649154663
anon_3449,0.1157556270096463,34,2,0,311,"['highschool', 'turnitup', 'volume', 'fyp', 'ihearyou', 'sahm', 'momsoftiktok']",age5,relatable content,0.7012307047843933
anon_3499,0.0427046263345195,10,1,1,281,"['growingup', 'basketball', 'sport', 'highschool', 'momanddaughter', 'sahm', 'momsoftiktok', 'daughtersoftiktok']",age5,common problem,0.2344661355018615
anon_3500,0.0603290676416819,30,3,0,547,"['life', 'positivity', 'positivevibes', 'momlife', 'teenagersbelike', 'sahm']",age5,personal experience,0.4266656041145324
anon_3501,0.1718426501035196,148,13,5,966,"['liar', 'teenagersbelike', 'momhumor', 'sahm', 'momsofteens', 'momsoftiktok', 'momofteenageboys']",age5,relatable content,0.2874431610107422
anon_3327,0.0698254364089775,26,2,0,401,"['teenager', 'teenmom', 'fyp', 'sahm', 'momtok', 'momsoftiktok', 'daughtersoftiktok']",age5,relatable content,0.2358690947294235
anon_3502,0.0354838709677419,9,1,1,310,"['trending', 'viral', 'meme', 'momlife', 'fyp', 'sahm', 'momsofteens', 'momsover30', 'momsoftikok', 'memecut']",age5,everyday life situation,0.52450031042099
anon_3503,0.048780487804878,33,2,11,943,"['happybirthday', 'bestie', 'birthdayboy', 'babyboy', 'teenager', 'firstborn', 'oneyear', 'firstbirthday', 'boymom', 'firsttimemom', 'sahm', 'sahmlife', 'babytok', 'birthdaysetup', 'birthdaytheme', 'babytiktok', 'babiesoftiktok', 'sahmsoftiktok', 'sahmtok']",age5,everyday life situation,0.2770518958568573
anon_3504,0.1300813008130081,41,7,0,369,"['parenting', 'fyp', 'teenagersbelike', 'mentalhealthmatters', 'therapistlife', 'sahm', 'relatablecontent', 'teenslang', 'foryoupage', 'foryourepage', 'momsoftiktok', 'tiktoktherapist', 'dadsoftiktok', 'therapisttalks', 'understandingteens', 'empatheticlistening', 'decodetheteens']",age5,relatable content,0.9715434908866882
anon_3221,0.1124338624338624,67,3,15,756,"['relatable', 'motherhood', 'parenting', 'fyp', 'funnymom', 'husbandwife', 'stayathomemom', 'sahm', 'millennial', 'momofteens', 'millennialmom', 'explorepage✨']",age5,relatable content,0.8923598527908325
anon_3046,0.0812809196711392,8818,198,119,112388,"['reallife', 'friday', 'driving', 'teen', 'viral', 'scared', 'foryou', 'momlife', 'fyp', 'vlog', 'workingmom', 'sahm', 'momtok', 'fotyoupage']",age5,everyday life situation,0.2386826872825622
anon_3505,0.0626118067978533,69,1,0,1118,"['mom', 'teen', 'tiktok', 'sahm', 'lifeafterloss']",age5,relatable content,0.4878460466861725
anon_3187,0.1257485029940119,36,6,0,334,"['halloween', 'floridalife', 'fivebelow', 'spookyseason', 'singlemama', 'sahm', '5below', 'wahm', 'mamaof4', 'momofteens', 'tiktokshop', 'floridamom', 'widowedmama', 'capcut', 'creatorinsights', 'creatorsearchinsights']",age5,relatable content,0.5893547534942627
anon_3506,0.0620155038759689,35,4,1,645,"['momlife', 'kidswillbekids', 'teenagersbelike', 'allthatwork', 'attitudequeen', 'sahm', 'kidsoftiktok', 'momsoftiktok', 'teenagermoods']",age5,everyday life situation,0.3523010909557342
anon_3507,0.059285091543156,51,4,13,1147,"['drama', 'tea', 'teenagers', 'sahm', 'sahmlife', 'spillthetea', 'momtok', 'momsoftiktok']",age5,relatable content,0.2682864367961883
